user_id,product_id,action,timestamp,category,price,rating,session_duration
U176,P052,purchase,2026-01-31 13:06:37,reflux_heartburn,500000,,598
U279,P028,purchase,2026-01-31 13:39:57,consultation_package,359700,,242
U448,P083,view,2026-01-31 13:57:03,probiotic_digestion,125604,,923
U339,P072,click,2026-01-31 14:03:00,reflux_heartburn,119995,,383
U339,P062,wishlist,2026-01-31 14:16:00,reflux_heartburn,212627,,1041
U176,P072,review,2026-01-31 14:26:37,reflux_heartburn,121857,4.0,645
U138,P063,view,2026-01-31 14:40:42,probiotic_digestion,366569,,1277
U176,P002,click,2026-01-31 15:16:37,reflux_heartburn,476411,,1312
U339,P062,view,2026-01-31 15:44:00,reflux_heartburn,194683,,259
U138,P063,wishlist,2026-01-31 15:55:42,probiotic_digestion,379842,,87
U483,P046,view,2026-01-31 16:01:33,equipment_device,320816,,1292
U138,P063,share,2026-01-31 16:01:42,probiotic_digestion,422936,,1110
U176,P002,click,2026-01-31 16:21:37,reflux_heartburn,468104,,1397
U138,P083,compare,2026-01-31 16:26:42,probiotic_digestion,122078,,1054
U254,P021,view,2026-01-31 16:31:49,ulcer_hp_support,93927,,375
U230,P087,view,2026-01-31 16:49:07,test_kit_home,432307,,428
U483,P046,click,2026-01-31 17:20:33,equipment_device,310157,,1025
U267,P064,view,2026-01-31 17:25:49,herbal_extract,189983,,935
U138,P083,view,2026-01-31 17:28:42,probiotic_digestion,134874,,259
U230,P087,wishlist,2026-01-31 17:31:07,test_kit_home,445490,,1293
U267,P064,compare,2026-01-31 17:38:49,herbal_extract,188828,,891
U254,P021,view,2026-01-31 17:41:49,ulcer_hp_support,94664,,1202
U157,P084,view,2026-01-31 17:48:25,herbal_extract,183636,,1299
U176,P002,compare,2026-01-31 17:50:37,reflux_heartburn,426610,,505
U483,P046,add_to_cart,2026-01-31 18:07:33,equipment_device,323548,,1384
U254,P021,click,2026-01-31 18:11:49,ulcer_hp_support,82420,,815
U159,P060,view,2026-01-31 18:13:11,vitamin_mineral,60841,,1134
U483,P036,purchase,2026-01-31 18:13:33,equipment_device,246058,4.0,1200
U138,P013,wishlist,2026-01-31 18:30:42,probiotic_digestion,52155,,961
U230,P087,click,2026-01-31 18:36:07,test_kit_home,460116,,462
U483,P016,review,2026-01-31 18:45:33,equipment_device,344438,5.0,733
U138,P063,share,2026-01-31 18:45:42,probiotic_digestion,405812,,1367
U254,P021,compare,2026-01-31 18:47:49,ulcer_hp_support,89387,,854
U485,P009,view,2026-01-31 18:48:26,elderly_weak_digestion,70062,,872
U267,P064,share,2026-01-31 18:49:49,herbal_extract,182770,,1217
U171,P098,view,2026-01-31 18:57:46,consultation_package,132478,,1186
U159,P060,add_to_cart,2026-01-31 19:04:11,vitamin_mineral,67394,,1008
U254,P021,view,2026-01-31 19:16:49,ulcer_hp_support,94057,,1482
U157,P084,click,2026-01-31 19:17:25,herbal_extract,166059,,1161
U267,P064,compare,2026-01-31 19:20:49,herbal_extract,201892,,401
U230,P087,share,2026-01-31 19:22:07,test_kit_home,398772,,151
U485,P009,wishlist,2026-01-31 19:30:26,elderly_weak_digestion,69727,,1261
U267,P064,click,2026-01-31 19:34:49,herbal_extract,172902,,447
U485,P009,view,2026-01-31 19:36:26,elderly_weak_digestion,60249,,1256
U267,P064,add_to_cart,2026-01-31 19:39:49,herbal_extract,186634,,741
U171,P048,compare,2026-01-31 19:41:46,consultation_package,168675,,730
U267,P064,purchase,2026-01-31 19:51:49,herbal_extract,185089,,827
U138,P063,add_to_cart,2026-01-31 19:53:42,probiotic_digestion,372504,,1056
U159,P060,purchase,2026-01-31 20:01:11,vitamin_mineral,58732,,1109
U175,P061,view,2026-01-31 20:03:57,ulcer_hp_support,54254,,1017
U230,P057,view,2026-01-31 20:07:07,test_kit_home,252122,,417
U171,P048,click,2026-01-31 20:09:46,consultation_package,196876,,320
U485,P089,compare,2026-01-31 20:12:26,elderly_weak_digestion,94827,,100
U483,P016,click,2026-01-31 20:15:33,equipment_device,319639,,144
U138,P063,purchase,2026-01-31 20:15:42,probiotic_digestion,368950,,513
U157,P084,compare,2026-01-31 20:18:25,herbal_extract,187446,,804
U159,P060,review,2026-01-31 20:20:11,vitamin_mineral,56559,5.0,644
U276,P030,view,2026-01-31 20:23:38,vitamin_mineral,253588,,1277
U276,P100,click,2026-01-31 20:41:38,vitamin_mineral,286138,,1098
U254,P021,add_to_cart,2026-01-31 20:42:49,ulcer_hp_support,81543,,1324
U157,P084,view,2026-01-31 20:45:25,herbal_extract,172292,,538
U159,P060,click,2026-01-31 20:46:11,vitamin_mineral,62474,,816
U254,P021,purchase,2026-01-31 20:51:49,ulcer_hp_support,79191,3.0,951
U171,P048,compare,2026-01-31 20:59:46,consultation_package,168936,,844
U230,P057,click,2026-01-31 21:00:07,test_kit_home,239922,,1276
U267,P064,review,2026-01-31 21:03:49,herbal_extract,177788,3.0,1086
U485,P089,click,2026-01-31 21:06:26,elderly_weak_digestion,96973,,1272
U171,P048,wishlist,2026-01-31 21:08:46,consultation_package,172002,,921
U276,P100,wishlist,2026-01-31 21:10:38,vitamin_mineral,251591,,137
U157,P034,compare,2026-01-31 21:13:25,herbal_extract,309715,,293
U230,P057,wishlist,2026-01-31 21:27:07,test_kit_home,262945,,244
U175,P061,view,2026-01-31 21:28:57,ulcer_hp_support,53224,,1490
U485,P089,add_to_cart,2026-01-31 21:31:26,elderly_weak_digestion,87819,,808
U483,P056,add_to_cart,2026-01-31 21:44:33,equipment_device,500000,,202
U175,P061,compare,2026-01-31 21:48:57,ulcer_hp_support,62901,,916
U171,P098,view,2026-01-31 21:49:46,consultation_package,120346,,1154
U452,P058,view,2026-01-31 22:09:48,consultation_package,256306,,1090
U159,P060,click,2026-01-31 22:10:11,vitamin_mineral,65423,,573
U276,P100,view,2026-01-31 22:17:38,vitamin_mineral,274756,,413
U230,P057,click,2026-01-31 22:18:07,test_kit_home,266785,,140
U157,P034,click,2026-01-31 22:34:25,herbal_extract,333565,,916
U483,P056,share,2026-01-31 22:36:33,equipment_device,454984,,561
U171,P008,click,2026-01-31 22:39:46,consultation_package,169896,,350
U175,P061,view,2026-01-31 22:40:57,ulcer_hp_support,55019,,1446
U485,P049,purchase,2026-01-31 22:50:26,elderly_weak_digestion,52779,,733
U452,P078,compare,2026-01-31 22:55:48,consultation_package,315155,,772
U405,P077,view,2026-01-31 23:00:30,test_kit_home,82288,,744
U420,P026,view,2026-01-31 23:02:20,equipment_device,149430,,966
U159,P060,compare,2026-01-31 23:13:11,vitamin_mineral,58870,,1479
U198,P079,view,2026-01-31 23:21:50,elderly_weak_digestion,244929,,933
U230,P057,add_to_cart,2026-01-31 23:23:07,test_kit_home,286963,,476
U276,P070,share,2026-01-31 23:30:38,vitamin_mineral,20131,,1138
U171,P068,compare,2026-01-31 23:33:46,consultation_package,72201,,1492
U483,P016,click,2026-01-31 23:34:33,equipment_device,333599,,671
U485,P049,review,2026-01-31 23:38:26,elderly_weak_digestion,57159,5.0,1026
U157,P044,view,2026-01-31 23:41:25,herbal_extract,125191,,818
U175,P061,click,2026-01-31 23:46:57,ulcer_hp_support,58510,,948
U420,P056,click,2026-01-31 23:48:20,equipment_device,500000,,503
U420,P056,add_to_cart,2026-01-31 23:53:20,equipment_device,461553,,1142
U405,P077,click,2026-01-31 23:55:30,test_kit_home,87934,,891
U198,P079,share,2026-02-01 00:04:50,elderly_weak_digestion,230228,,1241
U420,P056,purchase,2026-02-01 00:09:20,equipment_device,480491,5.0,192
U198,P079,click,2026-02-01 00:11:50,elderly_weak_digestion,241343,,1477
U191,P063,view,2026-02-01 00:15:03,probiotic_digestion,422128,,1319
U452,P088,add_to_cart,2026-02-01 00:21:48,consultation_package,500000,,111
U420,P066,review,2026-02-01 00:23:20,equipment_device,102167,4.0,1215
U276,P070,wishlist,2026-02-01 00:27:38,vitamin_mineral,20000,,1236
U171,P068,add_to_cart,2026-02-01 00:28:46,consultation_package,86405,,1008
U175,P031,wishlist,2026-02-01 00:50:57,ulcer_hp_support,102137,,527
U276,P070,add_to_cart,2026-02-01 00:57:38,vitamin_mineral,22163,,404
U191,P063,wishlist,2026-02-01 00:58:03,probiotic_digestion,401711,,474
U452,P008,purchase,2026-02-01 01:01:48,consultation_package,145416,,962
U198,P069,wishlist,2026-02-01 01:16:50,elderly_weak_digestion,72657,,30
U405,P077,view,2026-02-01 01:20:30,test_kit_home,94147,,433
U191,P063,view,2026-02-01 01:36:03,probiotic_digestion,421065,,1147
U198,P069,click,2026-02-01 01:37:50,elderly_weak_digestion,63649,,1165
U420,P066,click,2026-02-01 01:50:20,equipment_device,122249,,1181
U175,P031,add_to_cart,2026-02-01 01:50:57,ulcer_hp_support,117201,,224
U452,P008,review,2026-02-01 02:13:48,consultation_package,156898,3.0,167
U443,P022,view,2026-02-01 02:18:22,reflux_heartburn,421379,,534
U276,P080,purchase,2026-02-01 02:22:38,vitamin_mineral,189391,,1342
U405,P027,compare,2026-02-01 02:26:30,test_kit_home,238019,,118
U198,P059,wishlist,2026-02-01 02:38:50,elderly_weak_digestion,382916,,658
U443,P022,click,2026-02-01 02:42:22,reflux_heartburn,460688,,267
U175,P031,purchase,2026-02-01 02:42:57,ulcer_hp_support,100092,3.0,951
U452,P008,click,2026-02-01 02:58:48,consultation_package,158809,,311
U191,P063,compare,2026-02-01 03:04:03,probiotic_digestion,380138,,483
U452,P008,view,2026-02-01 03:29:48,consultation_package,171110,,1194
U191,P063,click,2026-02-01 03:39:03,probiotic_digestion,373753,,1143
U198,P009,view,2026-02-01 03:42:50,elderly_weak_digestion,60172,,1134
U405,P027,click,2026-02-01 03:50:30,test_kit_home,249173,,800
U198,P009,add_to_cart,2026-02-01 03:51:50,elderly_weak_digestion,59516,,1205
U443,P032,view,2026-02-01 04:01:22,reflux_heartburn,173529,,169
U405,P027,add_to_cart,2026-02-01 04:06:30,test_kit_home,246207,,1160
U230,P081,view,2026-02-01 04:31:07,ulcer_hp_support,332949,,435
U198,P009,purchase,2026-02-01 04:45:50,elderly_weak_digestion,64217,,1168
U443,P032,share,2026-02-01 04:52:22,reflux_heartburn,148745,,1421
U191,P063,compare,2026-02-01 04:53:03,probiotic_digestion,383978,,1473
U191,P063,click,2026-02-01 05:04:03,probiotic_digestion,396131,,106
U191,P063,add_to_cart,2026-02-01 05:12:03,probiotic_digestion,351220,,788
U443,P012,wishlist,2026-02-01 05:37:22,reflux_heartburn,126713,,395
U443,P012,add_to_cart,2026-02-01 05:42:22,reflux_heartburn,127189,,866
U458,P029,view,2026-02-01 05:53:40,elderly_weak_digestion,387156,,1247
U230,P041,click,2026-02-01 05:58:07,ulcer_hp_support,381785,,85
U443,P012,purchase,2026-02-01 06:12:22,reflux_heartburn,116199,,84
U458,P029,click,2026-02-01 06:32:40,elderly_weak_digestion,403491,,1055
U230,P021,compare,2026-02-01 06:39:07,ulcer_hp_support,88902,,140
U443,P012,review,2026-02-01 06:48:22,reflux_heartburn,127164,5.0,1154
U443,P012,wishlist,2026-02-01 07:19:22,reflux_heartburn,127010,,528
U458,P029,compare,2026-02-01 07:29:40,elderly_weak_digestion,340451,,80
U230,P021,click,2026-02-01 07:36:07,ulcer_hp_support,79765,,82
U458,P029,view,2026-02-01 07:43:40,elderly_weak_digestion,395243,,225
U324,P085,view,2026-02-01 07:55:16,stomach_nutrition,500000,,390
U324,P015,click,2026-02-01 08:05:16,stomach_nutrition,317957,,606
U230,P021,add_to_cart,2026-02-01 08:30:07,ulcer_hp_support,90692,,734
U458,P029,compare,2026-02-01 08:33:40,elderly_weak_digestion,404786,,1364
U324,P015,add_to_cart,2026-02-01 08:50:16,stomach_nutrition,307695,,559
U230,P021,purchase,2026-02-01 08:56:07,ulcer_hp_support,90461,3.0,1190
U458,P029,share,2026-02-01 09:37:40,elderly_weak_digestion,398473,,608
U230,P021,review,2026-02-01 09:45:07,ulcer_hp_support,89444,3.0,1490
U324,P015,purchase,2026-02-01 10:03:16,stomach_nutrition,276201,3.0,1404
U230,P021,click,2026-02-01 10:13:07,ulcer_hp_support,93405,,182
U310,P054,view,2026-02-01 10:17:30,herbal_extract,337402,,1176
U310,P054,share,2026-02-01 10:35:30,herbal_extract,366622,,100
U230,P051,add_to_cart,2026-02-01 10:40:07,ulcer_hp_support,33424,,283
U458,P029,add_to_cart,2026-02-01 10:42:40,elderly_weak_digestion,372786,,105
U458,P049,purchase,2026-02-01 11:08:40,elderly_weak_digestion,57489,,1191
U324,P015,review,2026-02-01 11:27:16,stomach_nutrition,307606,5.0,1308
U310,P014,compare,2026-02-01 11:38:30,herbal_extract,365407,,156
U324,P015,view,2026-02-01 12:17:16,stomach_nutrition,323478,,602
U482,P036,view,2026-02-01 12:56:15,equipment_device,222073,,921
U310,P014,share,2026-02-01 13:02:30,herbal_extract,342258,,308
U441,P005,view,2026-02-01 13:12:38,stomach_nutrition,425875,,791
U482,P026,click,2026-02-01 13:19:15,equipment_device,147678,,1258
U310,P064,wishlist,2026-02-01 13:24:30,herbal_extract,187568,,147
U482,P026,add_to_cart,2026-02-01 13:28:15,equipment_device,146944,,424
U482,P026,purchase,2026-02-01 13:45:15,equipment_device,135659,5.0,844
U310,P064,click,2026-02-01 13:54:30,herbal_extract,192261,,548
U441,P075,wishlist,2026-02-01 14:10:38,stomach_nutrition,322568,,511
U441,P075,view,2026-02-01 14:27:38,stomach_nutrition,359683,,536
U441,P075,click,2026-02-01 14:38:38,stomach_nutrition,333896,,1182
U482,P026,review,2026-02-01 14:49:15,equipment_device,152046,5.0,308
U159,P040,view,2026-02-01 14:57:11,vitamin_mineral,339052,,532
U441,P065,compare,2026-02-01 15:01:38,stomach_nutrition,474400,,938
U310,P014,add_to_cart,2026-02-01 15:05:30,herbal_extract,314063,,846
U482,P026,share,2026-02-01 15:09:15,equipment_device,152035,,1001
U441,P065,view,2026-02-01 15:28:38,stomach_nutrition,473563,,1467
U482,P006,view,2026-02-01 15:53:15,equipment_device,463631,,700
U441,P065,view,2026-02-01 16:00:38,stomach_nutrition,428706,,409
U159,P040,wishlist,2026-02-01 16:18:11,vitamin_mineral,359411,,189
U482,P086,view,2026-02-01 16:27:15,equipment_device,209570,,885
U441,P065,add_to_cart,2026-02-01 16:43:38,stomach_nutrition,491958,,420
U358,P055,view,2026-02-01 17:04:42,stomach_nutrition,452899,,200
U159,P040,view,2026-02-01 17:33:11,vitamin_mineral,316413,,756
U482,P086,view,2026-02-01 17:37:15,equipment_device,214310,,893
U358,P005,click,2026-02-01 18:05:42,stomach_nutrition,410065,,1174
U159,P040,click,2026-02-01 18:16:11,vitamin_mineral,311115,,51
U159,P060,click,2026-02-01 18:27:11,vitamin_mineral,66985,,223
U358,P005,click,2026-02-01 19:17:42,stomach_nutrition,449074,,1291
U159,P060,compare,2026-02-01 19:33:11,vitamin_mineral,66910,,696
U191,P077,view,2026-02-01 20:02:03,test_kit_home,77923,,1122
U358,P075,compare,2026-02-01 20:04:42,stomach_nutrition,373469,,1268
U358,P075,add_to_cart,2026-02-01 20:26:42,stomach_nutrition,351865,,53
U159,P020,add_to_cart,2026-02-01 20:28:11,vitamin_mineral,54774,,1026
U358,P075,purchase,2026-02-01 21:08:42,stomach_nutrition,357036,,284
U191,P067,click,2026-02-01 21:17:03,test_kit_home,376034,,1314
U358,P085,review,2026-02-01 21:22:42,stomach_nutrition,486462,5.0,128
U332,P032,view,2026-02-01 21:31:10,reflux_heartburn,170873,,1030
U358,P085,view,2026-02-01 21:33:42,stomach_nutrition,497975,,766
U191,P067,add_to_cart,2026-02-01 21:35:03,test_kit_home,356160,,609
U191,P067,purchase,2026-02-01 21:43:03,test_kit_home,354717,,335
U279,P030,view,2026-02-01 21:43:57,vitamin_mineral,276422,,498
U039,P100,view,2026-02-01 21:54:05,vitamin_mineral,249881,,579
U191,P067,review,2026-02-01 22:10:03,test_kit_home,399177,5.0,1304
U039,P100,compare,2026-02-01 22:34:05,vitamin_mineral,272637,,1462
U332,P032,compare,2026-02-01 22:35:10,reflux_heartburn,157595,,161
U279,P030,click,2026-02-01 22:38:57,vitamin_mineral,288454,,888
U279,P090,compare,2026-02-01 22:52:57,vitamin_mineral,100868,,368
U279,P010,view,2026-02-01 23:25:57,vitamin_mineral,151223,,1319
U332,P032,add_to_cart,2026-02-01 23:29:10,reflux_heartburn,147466,,1404
U191,P067,share,2026-02-01 23:32:03,test_kit_home,355180,,218
U039,P070,add_to_cart,2026-02-01 23:40:05,vitamin_mineral,20680,,289
U279,P010,share,2026-02-01 23:59:57,vitamin_mineral,126010,,1205
U039,P070,purchase,2026-02-02 00:19:05,vitamin_mineral,20000,3.0,490
U332,P032,purchase,2026-02-02 00:26:10,reflux_heartburn,156919,,103
U279,P010,view,2026-02-02 00:50:57,vitamin_mineral,132971,,47
U332,P032,review,2026-02-02 00:59:10,reflux_heartburn,168761,3.0,397
U332,P032,view,2026-02-02 01:13:10,reflux_heartburn,165624,,1079
U039,P010,review,2026-02-02 01:48:05,vitamin_mineral,146981,4.0,740
U279,P010,view,2026-02-02 01:58:57,vitamin_mineral,139020,,449
U039,P010,compare,2026-02-02 01:59:05,vitamin_mineral,133541,,676
U485,P053,view,2026-02-02 02:23:26,probiotic_digestion,90444,,1296
U279,P010,share,2026-02-02 02:37:57,vitamin_mineral,132660,,1362
U332,P002,compare,2026-02-02 02:39:10,reflux_heartburn,479594,,234
U039,P050,click,2026-02-02 02:47:05,vitamin_mineral,470246,,1220
U279,P010,wishlist,2026-02-02 02:48:57,vitamin_mineral,139914,,1145
U443,P061,view,2026-02-02 03:35:22,ulcer_hp_support,62645,,1069
U485,P023,click,2026-02-02 03:53:26,probiotic_digestion,98195,,166
U039,P050,add_to_cart,2026-02-02 04:05:05,vitamin_mineral,421227,,545
U013,P061,view,2026-02-02 04:42:12,ulcer_hp_support,54900,,217
U485,P023,add_to_cart,2026-02-02 05:02:26,probiotic_digestion,103311,,1409
U443,P061,click,2026-02-02 05:03:22,ulcer_hp_support,59894,,771
U085,P055,view,2026-02-02 05:04:14,stomach_nutrition,434637,,546
U485,P023,purchase,2026-02-02 05:22:26,probiotic_digestion,103963,,1209
U013,P061,share,2026-02-02 05:39:12,ulcer_hp_support,57228,,370
U388,P018,view,2026-02-02 05:55:38,consultation_package,425124,,475
U242,P013,view,2026-02-02 05:57:51,probiotic_digestion,52245,,122
U485,P013,review,2026-02-02 06:06:26,probiotic_digestion,48472,3.0,882
U013,P061,view,2026-02-02 06:09:12,ulcer_hp_support,63398,,838
U085,P045,add_to_cart,2026-02-02 06:09:14,stomach_nutrition,269856,,1287
U242,P013,view,2026-02-02 06:13:51,probiotic_digestion,50977,,1240
U013,P061,click,2026-02-02 06:17:12,ulcer_hp_support,59388,,1028
U242,P013,click,2026-02-02 06:20:51,probiotic_digestion,50158,,785
U443,P061,click,2026-02-02 06:25:22,ulcer_hp_support,58127,,1296
U242,P013,add_to_cart,2026-02-02 06:33:51,probiotic_digestion,50081,,773
U013,P061,wishlist,2026-02-02 06:52:12,ulcer_hp_support,55882,,538
U085,P045,purchase,2026-02-02 06:53:14,stomach_nutrition,283984,5.0,635
U388,P018,click,2026-02-02 06:53:38,consultation_package,437309,,819
U085,P085,review,2026-02-02 07:04:14,stomach_nutrition,484562,5.0,141
U485,P013,view,2026-02-02 07:04:26,probiotic_digestion,55834,,181
U388,P038,wishlist,2026-02-02 07:05:38,consultation_package,265170,,793
U148,P025,view,2026-02-02 07:16:07,stomach_nutrition,296084,,654
U324,P050,view,2026-02-02 07:20:16,vitamin_mineral,424483,,1485
U443,P011,compare,2026-02-02 07:31:22,ulcer_hp_support,203739,,438
U324,P070,add_to_cart,2026-02-02 07:32:16,vitamin_mineral,22349,,840
U085,P065,click,2026-02-02 07:38:14,stomach_nutrition,457824,,946
U085,P095,add_to_cart,2026-02-02 07:43:14,stomach_nutrition,328341,,761
U143,P037,view,2026-02-02 07:45:28,test_kit_home,337137,,1418
U388,P038,compare,2026-02-02 07:45:38,consultation_package,275986,,497
U242,P013,view,2026-02-02 07:58:51,probiotic_digestion,53026,,1344
U013,P061,share,2026-02-02 07:59:12,ulcer_hp_support,57251,,316
U013,P061,compare,2026-02-02 08:09:12,ulcer_hp_support,56840,,1497
U143,P067,compare,2026-02-02 08:20:28,test_kit_home,382381,,149
U324,P070,purchase,2026-02-02 08:30:16,vitamin_mineral,20000,4.0,73
U388,P038,add_to_cart,2026-02-02 08:30:38,consultation_package,269550,,129
U148,P025,wishlist,2026-02-02 08:34:07,stomach_nutrition,313879,,292
U324,P070,review,2026-02-02 08:49:16,vitamin_mineral,22280,4.0,604
U443,P001,click,2026-02-02 08:51:22,ulcer_hp_support,159349,,508
U443,P001,share,2026-02-02 09:02:22,ulcer_hp_support,165947,,798
U013,P061,click,2026-02-02 09:05:12,ulcer_hp_support,63219,,115
U242,P013,compare,2026-02-02 09:07:51,probiotic_digestion,53891,,1016
U388,P038,purchase,2026-02-02 09:12:38,consultation_package,269156,,536
U143,P067,share,2026-02-02 09:17:28,test_kit_home,370989,,560
U443,P031,view,2026-02-02 09:32:22,ulcer_hp_support,105097,,1009
U143,P067,click,2026-02-02 09:38:28,test_kit_home,379409,,228
U148,P025,add_to_cart,2026-02-02 09:53:07,stomach_nutrition,310073,,655
U324,P070,wishlist,2026-02-02 10:09:16,vitamin_mineral,20000,,335
U443,P001,add_to_cart,2026-02-02 10:17:22,ulcer_hp_support,150925,,804
U443,P001,purchase,2026-02-02 10:42:22,ulcer_hp_support,176805,4.0,256
U143,P097,add_to_cart,2026-02-02 10:44:28,test_kit_home,268824,,566
U148,P025,purchase,2026-02-02 10:47:07,stomach_nutrition,342388,,1347
U324,P070,add_to_cart,2026-02-02 11:18:16,vitamin_mineral,21249,,1288
U324,P070,add_to_cart,2026-02-02 11:23:16,vitamin_mineral,22612,,1442
U148,P025,review,2026-02-02 11:32:07,stomach_nutrition,301263,5.0,1247
U143,P097,purchase,2026-02-02 11:39:28,test_kit_home,293097,,1403
U324,P050,view,2026-02-02 11:41:16,vitamin_mineral,453669,,132
U324,P030,view,2026-02-02 11:46:16,vitamin_mineral,290878,,255
U148,P025,share,2026-02-02 11:49:07,stomach_nutrition,319042,,563
U267,P041,view,2026-02-02 11:54:49,ulcer_hp_support,442281,,501
U146,P099,view,2026-02-02 11:57:44,elderly_weak_digestion,387691,,440
U267,P021,click,2026-02-02 12:15:49,ulcer_hp_support,87345,,441
U143,P097,review,2026-02-02 12:30:28,test_kit_home,268910,4.0,461
U148,P025,view,2026-02-02 12:40:07,stomach_nutrition,316649,,159
U146,P089,wishlist,2026-02-02 13:10:44,elderly_weak_digestion,89992,,778
U267,P021,share,2026-02-02 13:16:49,ulcer_hp_support,81072,,845
U148,P025,add_to_cart,2026-02-02 13:22:07,stomach_nutrition,347090,,412
U267,P021,click,2026-02-02 13:26:49,ulcer_hp_support,84608,,626
U146,P009,add_to_cart,2026-02-02 13:44:44,elderly_weak_digestion,59564,,495
U148,P055,view,2026-02-02 13:51:07,stomach_nutrition,455517,,1299
U143,P097,click,2026-02-02 13:54:28,test_kit_home,273670,,428
U146,P009,purchase,2026-02-02 14:00:44,elderly_weak_digestion,60464,,398
U267,P021,add_to_cart,2026-02-02 14:29:49,ulcer_hp_support,92109,,847
U242,P094,view,2026-02-02 14:45:51,herbal_extract,102886,,484
U146,P009,review,2026-02-02 14:58:44,elderly_weak_digestion,71284,4.0,500
U267,P021,purchase,2026-02-02 15:45:49,ulcer_hp_support,90603,4.0,717
U242,P024,compare,2026-02-02 15:59:51,herbal_extract,358626,,1247
U146,P049,view,2026-02-02 16:00:44,elderly_weak_digestion,54101,,541
U485,P035,view,2026-02-02 16:25:26,stomach_nutrition,34787,,469
U198,P075,view,2026-02-02 16:30:50,stomach_nutrition,330612,,493
U324,P008,view,2026-02-02 16:45:16,consultation_package,149621,,1279
U198,P025,click,2026-02-02 16:50:50,stomach_nutrition,311252,,913
U242,P004,click,2026-02-02 17:10:51,herbal_extract,191274,,1214
U198,P025,add_to_cart,2026-02-02 17:32:50,stomach_nutrition,302877,,433
U242,P004,compare,2026-02-02 17:43:51,herbal_extract,216737,,893
U324,P008,click,2026-02-02 17:46:16,consultation_package,152555,,457
U485,P035,share,2026-02-02 17:46:26,stomach_nutrition,33463,,1084
U176,P025,view,2026-02-02 17:52:37,stomach_nutrition,321713,,66
U176,P075,click,2026-02-02 18:01:37,stomach_nutrition,334675,,1372
U198,P065,purchase,2026-02-02 18:06:50,stomach_nutrition,482247,,861
U324,P008,click,2026-02-02 18:10:16,consultation_package,151212,,575
U176,P025,view,2026-02-02 18:19:37,stomach_nutrition,328757,,1005
U176,P025,add_to_cart,2026-02-02 18:31:37,stomach_nutrition,344526,,302
U485,P035,wishlist,2026-02-02 18:40:26,stomach_nutrition,36535,,298
U324,P008,compare,2026-02-02 18:49:16,consultation_package,144684,,978
U374,P007,view,2026-02-02 18:54:54,test_kit_home,253925,,1281
U242,P004,add_to_cart,2026-02-02 19:08:51,herbal_extract,194647,,1247
U485,P035,view,2026-02-02 19:16:26,stomach_nutrition,39403,,388
U023,P001,view,2026-02-02 19:30:54,ulcer_hp_support,164444,,1372
U198,P025,review,2026-02-02 19:33:50,stomach_nutrition,359483,4.0,809
U485,P045,click,2026-02-02 19:43:26,stomach_nutrition,273058,,962
U176,P025,purchase,2026-02-02 19:43:37,stomach_nutrition,329990,4.0,612
U324,P008,add_to_cart,2026-02-02 19:45:16,consultation_package,168263,,380
U242,P004,purchase,2026-02-02 19:48:51,herbal_extract,215632,3.0,1382
U485,P045,add_to_cart,2026-02-02 19:57:26,stomach_nutrition,289964,,219
U198,P035,wishlist,2026-02-02 20:04:50,stomach_nutrition,37804,,557
U324,P008,purchase,2026-02-02 20:07:16,consultation_package,161371,,668
U374,P007,share,2026-02-02 20:17:54,test_kit_home,280282,,1213
U198,P035,add_to_cart,2026-02-02 20:32:50,stomach_nutrition,37306,,814
U023,P001,click,2026-02-02 20:42:54,ulcer_hp_support,162049,,1082
U176,P025,review,2026-02-02 20:45:37,stomach_nutrition,316792,5.0,962
U023,P071,share,2026-02-02 20:58:54,ulcer_hp_support,290056,,1011
U023,P031,view,2026-02-02 21:04:54,ulcer_hp_support,120632,,1484
U242,P004,review,2026-02-02 21:13:51,herbal_extract,198825,4.0,1490
U198,P035,view,2026-02-02 21:34:50,stomach_nutrition,36187,,1335
U374,P067,click,2026-02-02 21:41:54,test_kit_home,367565,,1324
U242,P004,view,2026-02-02 21:52:51,herbal_extract,207683,,717
U176,P065,view,2026-02-02 22:06:37,stomach_nutrition,435886,,461
U139,P036,view,2026-02-02 22:09:25,equipment_device,253923,,542
U176,P065,click,2026-02-02 22:15:37,stomach_nutrition,478083,,488
U023,P031,wishlist,2026-02-02 22:24:54,ulcer_hp_support,104133,,141
U374,P067,click,2026-02-02 22:26:54,test_kit_home,353928,,131
U171,P092,view,2026-02-02 23:10:46,reflux_heartburn,126020,,1255
U139,P036,compare,2026-02-02 23:13:25,equipment_device,244325,,772
U085,P080,view,2026-02-02 23:39:14,vitamin_mineral,172530,,1454
U023,P031,compare,2026-02-02 23:40:54,ulcer_hp_support,113109,,868
U176,P065,compare,2026-02-02 23:41:37,stomach_nutrition,440532,,348
U374,P027,wishlist,2026-02-02 23:45:54,test_kit_home,254037,,1002
U085,P080,click,2026-02-02 23:52:14,vitamin_mineral,171476,,150
U023,P031,click,2026-02-02 23:56:54,ulcer_hp_support,108027,,241
U139,P036,click,2026-02-03 00:02:25,equipment_device,246108,,1496
U374,P027,add_to_cart,2026-02-03 00:08:54,test_kit_home,226337,,1274
U374,P057,purchase,2026-02-03 00:25:54,test_kit_home,287665,,883
U246,P055,view,2026-02-03 00:32:07,stomach_nutrition,422118,,380
